id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1400,Francia,59,M,Caral,Loreto,2025-01-13,9,4364,Bus
V1401,España,67,M,Amazonas,Loreto,2025-12-19,3,1345,Bus
V1402,Perú,69,F,,Cusco,2025-04-18,9,1863,Auto
V1403,Colombia,35,M,Amazonas,Puno,2025-03-10,3,4396,Tren
V1404,Perú,39,F,Líneas de Nazca,La Libertad,2025-03-15,10,1454,Bus
V1405,Colombia,31,F,Caral,Loreto,2025-06-26,6,4421,Auto
V1406,Brasil,59,M,Lago Titicaca,Cusco,2025-07-04,7,3738,Tren
V1407,Argentina,31,M,Chan Chan,Puno,2025-04-03,4,1981,Tren
V1408,Chile,24,M,Cajamarca,Cusco,2025-09-05,8,671,Bus
V1409,Ecuador,57,M,Amazonas,La Libertad,2025-12-15,7,2102,
V1410,EEUU,63,M,Chan Chan,Cusco,2025-05-07,8,1679,Tren
V1411,Brasil,49,F,Líneas de Nazca,Cusco,2025-01-14,1,1311,Avión
V1412,Chile,24,M,Líneas de Nazca,La Libertad,2025-11-05,8,4238,Bus
V1413,Ecuador,54,F,Chan Chan,Puno,2025-10-27,6,4388,Avión
V1414,Perú,66,F,Cajamarca,Cajamarca,2025-01-22,7,4005,Tren
V1415,Chile,22,F,Lago Titicaca,Cajamarca,2025-05-13,10,4517,Tren
V1416,Francia,39,F,Machu Picchu,Lima,2025-09-06,4,3474,
V1417,EEUU,49,F,Líneas de Nazca,Puno,2025-07-09,7,1796,Auto
V1418,Brasil,47,F,Líneas de Nazca,Ica,2025-08-09,5,1527,Bus
V1419,Argentina,44,M,Líneas de Nazca,Loreto,2025-01-10,10,4169,
V1420,Chile,20,F,Machu Picchu,Cusco,2025-01-03,3,772,Bus
V1421,Perú,70,M,Lago Titicaca,Cusco,2025-04-19,9,3076,Avión
V1422,Brasil,21,M,Machu Picchu,Lima,2025-02-26,5,766,Avión
V1423,Francia,40,F,Cajamarca,La Libertad,2025-05-07,6,1717,Auto
V1424,Perú,35,F,Líneas de Nazca,Puno,2025-12-02,10,3269,
V1425,España,68,M,,La Libertad,2025-07-13,1,704,
V1426,Brasil,38,F,Cajamarca,Ica,2025-02-12,3,4011,Bus
V1427,Ecuador,21,F,Líneas de Nazca,Loreto,2025-05-03,1,2879,
V1428,Perú,62,F,,Lima,2025-01-26,5,1520,Tren
V1429,EEUU,30,F,Líneas de Nazca,Cusco,2025-04-24,10,3102,Avión
V1430,Brasil,36,M,Cajamarca,Loreto,2025-08-13,5,1283,
V1431,Brasil,22,F,Machu Picchu,Puno,2025-01-23,5,1927,Tren
V1432,Colombia,31,M,Lago Titicaca,La Libertad,2025-04-12,9,429,Avión
V1433,Ecuador,55,F,Cajamarca,Cusco,2025-07-12,8,2521,
V1434,Argentina,29,F,Machu Picchu,Loreto,2025-08-03,1,1875,Bus
V1435,Brasil,48,M,,Cajamarca,2025-06-13,4,303,
V1436,España,43,M,Caral,Loreto,2025-12-10,7,4712,Avión
V1437,España,45,M,Cajamarca,Puno,2025-10-28,1,1914,Bus
V1438,España,23,M,Amazonas,Puno,2025-02-18,2,1946,
V1439,Argentina,42,F,Machu Picchu,La Libertad,2025-09-19,6,4720,Avión
V1440,Brasil,56,M,Caral,Puno,2025-03-03,6,1999,Auto
V1441,Brasil,44,F,Machu Picchu,Lima,2025-07-11,7,3132,Bus
V1442,Francia,51,M,Caral,La Libertad,2025-12-16,5,3004,Tren
V1443,Chile,65,M,Amazonas,Loreto,2025-09-16,5,4301,Tren
V1444,Colombia,57,F,Cajamarca,Ica,2025-12-07,6,4610,
V1445,Argentina,22,M,Machu Picchu,Ica,2025-05-12,1,2608,Auto
V1446,Ecuador,22,M,Amazonas,Ica,2025-05-08,5,4390,Bus
V1447,Colombia,47,M,Chan Chan,La Libertad,2025-05-02,6,1212,Bus
V1448,Argentina,30,M,Caral,Lima,2025-11-15,4,4626,Bus
V1449,Perú,39,M,,La Libertad,2025-01-16,8,3771,Bus
V1450,Argentina,68,M,Machu Picchu,Cusco,2025-04-06,7,4612,Auto
V1451,Brasil,23,F,Líneas de Nazca,Puno,2025-06-12,3,2579,Auto
V1452,Colombia,56,F,Líneas de Nazca,La Libertad,2025-12-02,9,2589,Bus
V1453,Chile,30,M,Caral,Lima,2025-04-02,5,670,Avión
V1454,Colombia,40,M,Cajamarca,Loreto,2025-10-01,9,3251,Auto
V1455,Brasil,61,F,Cajamarca,La Libertad,2025-02-19,3,2378,Bus
V1456,Brasil,23,M,Chan Chan,Puno,2025-12-19,8,793,Auto
V1457,Brasil,22,F,Chan Chan,Puno,2025-09-08,7,4553,Auto
V1458,Perú,18,M,Cajamarca,Cusco,2025-05-12,3,4214,Tren
V1459,Francia,51,M,Chan Chan,Cusco,2025-06-10,5,2884,Tren
V1460,EEUU,41,F,Amazonas,La Libertad,2025-09-02,2,4631,Tren
V1461,Chile,35,M,Líneas de Nazca,Puno,2025-07-01,6,4726,Avión
V1462,Perú,21,M,Machu Picchu,Lima,2025-12-24,4,2585,Auto
V1463,Perú,33,F,Machu Picchu,Puno,2025-09-27,9,4833,
V1464,Perú,31,M,Chan Chan,Cusco,2025-06-20,9,3492,Tren
V1465,Ecuador,62,F,Cajamarca,La Libertad,2025-06-17,2,3706,
V1466,España,55,M,Machu Picchu,Loreto,2025-05-13,7,1329,Tren
V1467,Perú,61,F,Chan Chan,Cusco,2025-12-08,4,991,
V1468,Perú,23,F,Amazonas,Lima,2025-08-08,9,2379,Avión
V1469,España,34,F,Cajamarca,Ica,2025-05-09,9,3570,Bus
V1470,España,26,F,Lago Titicaca,Lima,2025-12-10,5,1063,Tren
V1471,Perú,55,F,Lago Titicaca,Lima,2025-11-12,8,513,Avión
V1472,EEUU,69,M,Chan Chan,Lima,2025-02-03,2,4363,Auto
V1473,Argentina,20,F,Cajamarca,Loreto,2025-11-04,2,700,
V1474,Colombia,26,M,Machu Picchu,Ica,2025-08-14,1,3730,Auto
V1475,Ecuador,65,M,Machu Picchu,La Libertad,2025-06-09,4,4065,Bus
V1476,Perú,54,F,Amazonas,Puno,2025-12-15,2,698,Auto
V1477,Ecuador,26,M,Amazonas,Ica,2025-04-10,9,4868,Auto
V1478,Colombia,21,F,Líneas de Nazca,La Libertad,2025-05-27,10,4390,Avión
V1479,Colombia,26,M,Líneas de Nazca,Cajamarca,2025-03-16,4,2871,Avión
V1480,España,65,F,Caral,La Libertad,2025-11-09,9,2066,Tren
V1481,Colombia,20,M,Chan Chan,La Libertad,2025-10-11,4,1311,
V1482,Francia,39,M,Caral,Cusco,2025-01-13,3,4073,Tren
V1483,Argentina,39,F,Machu Picchu,Puno,2025-02-08,2,563,Bus
V1484,Colombia,52,M,Chan Chan,Cajamarca,2025-07-05,4,3760,Tren
V1485,EEUU,37,M,Líneas de Nazca,La Libertad,2025-05-20,1,3025,Tren
V1486,España,57,F,Amazonas,Cajamarca,2025-09-06,2,2971,Avión
V1487,Francia,68,M,Chan Chan,Ica,2025-01-21,3,497,Bus
V1488,España,32,M,Amazonas,Cajamarca,2025-01-19,6,1411,Bus
V1489,Colombia,57,F,Cajamarca,Ica,2025-11-03,1,4545,Auto
V1490,EEUU,25,M,Machu Picchu,Ica,2025-08-24,4,4081,
V1491,Brasil,38,F,Líneas de Nazca,Loreto,2025-10-08,10,4794,Auto
V1492,Perú,68,F,Chan Chan,Cusco,2025-07-05,10,2899,Bus
V1493,Brasil,22,F,Caral,La Libertad,2025-01-02,1,2454,Bus
V1494,Perú,59,M,Machu Picchu,Puno,2025-04-12,1,3876,
V1495,Chile,55,M,Chan Chan,Cajamarca,2025-06-02,2,2998,Auto
V1496,Chile,64,M,Chan Chan,Loreto,2025-03-06,4,2232,Tren
V1497,Brasil,19,F,Lago Titicaca,Cajamarca,2025-12-07,2,3159,Tren
V1498,Chile,63,F,,Ica,2025-10-03,7,1660,Tren
V1499,Colombia,18,M,Amazonas,Cajamarca,2025-07-10,7,4253,
V1500,Colombia,52,M,Cajamarca,Loreto,2025-05-04,6,3038,
V1501,Ecuador,24,F,Caral,Cusco,2025-11-08,3,3337,
V1502,Ecuador,69,F,,La Libertad,2025-03-21,1,2203,Avión
V1503,Colombia,41,M,Chan Chan,Ica,2025-08-10,6,1246,Bus
V1504,Argentina,53,F,Caral,Lima,2025-08-01,3,1813,Avión
V1505,España,30,M,Lago Titicaca,Ica,2025-11-26,3,2997,
V1506,Colombia,47,M,Lago Titicaca,Ica,2025-06-03,10,4107,Bus
V1507,EEUU,55,F,Cajamarca,Loreto,2025-08-04,3,4274,Auto
V1508,Francia,65,F,Líneas de Nazca,Lima,2025-01-20,8,4475,Avión
V1509,España,27,M,Cajamarca,Loreto,2025-06-12,7,2926,Bus
V1510,Argentina,25,F,Lago Titicaca,Ica,2025-06-10,5,457,
V1511,Brasil,21,F,Caral,Puno,2025-12-03,7,4750,Auto
V1512,España,25,M,Amazonas,Cusco,2025-01-01,7,760,Avión
V1513,España,29,F,Cajamarca,Lima,2025-08-26,8,3845,Auto
V1514,Ecuador,37,M,Chan Chan,Cusco,2025-02-20,2,4685,Auto
V1515,Brasil,24,F,Chan Chan,Ica,2025-07-09,4,1597,
V1516,EEUU,30,M,Chan Chan,Loreto,2025-05-10,4,1297,Avión
V1517,Chile,49,F,Machu Picchu,Cusco,2025-10-05,6,834,Auto
V1518,España,38,F,Machu Picchu,Loreto,2025-12-17,2,4412,Auto
V1519,Colombia,33,F,Amazonas,Ica,2025-07-10,1,3033,Tren
V1520,Perú,55,M,Cajamarca,Puno,2025-06-08,5,2734,
V1521,Colombia,23,F,Chan Chan,Ica,2025-05-08,5,4663,Avión
V1522,España,61,M,Líneas de Nazca,Ica,2025-03-17,1,4324,Avión
V1523,España,69,M,Caral,Loreto,2025-11-21,2,3039,Avión
V1524,EEUU,27,M,Líneas de Nazca,Loreto,2025-01-05,6,4556,Bus
V1525,España,31,F,Amazonas,Ica,2025-02-13,10,1795,
V1526,EEUU,69,F,Machu Picchu,Loreto,2025-06-13,9,970,Bus
V1527,Colombia,58,F,Líneas de Nazca,Puno,2025-04-03,9,961,Auto
V1528,Colombia,69,M,Chan Chan,Lima,2025-02-25,10,461,Avión
V1529,Argentina,39,F,Lago Titicaca,Ica,2025-04-28,5,2037,Avión
V1530,Brasil,36,M,Chan Chan,Cusco,2025-08-01,3,3343,
V1531,Francia,50,F,Cajamarca,Loreto,2025-09-12,3,534,Tren
V1532,EEUU,54,M,Machu Picchu,La Libertad,2025-04-06,2,3540,Avión
V1533,EEUU,19,M,Cajamarca,Cusco,2025-04-01,7,2518,Auto
V1534,Colombia,30,M,Caral,La Libertad,2025-08-06,7,322,Bus
V1535,Argentina,36,F,Caral,Cajamarca,2025-11-20,5,4794,Bus
V1536,Ecuador,66,F,Amazonas,Puno,2025-03-25,9,2918,Bus
V1537,Ecuador,29,M,Chan Chan,La Libertad,2025-09-03,3,442,Bus
V1538,Francia,67,F,Amazonas,Cusco,2025-04-26,8,1180,Bus
V1539,Brasil,18,F,Lago Titicaca,Loreto,2025-10-05,10,3598,Tren
V1540,Ecuador,50,F,Chan Chan,Loreto,2025-11-14,8,2747,Avión
V1541,España,48,M,Machu Picchu,Cajamarca,2025-03-15,8,4398,Bus
V1542,Francia,49,M,Líneas de Nazca,Puno,2025-01-11,5,503,Avión
V1543,EEUU,63,M,Chan Chan,Loreto,2025-02-24,5,926,Auto
V1544,Chile,42,M,Machu Picchu,Ica,2025-10-13,3,2137,Tren
V1545,Colombia,23,F,Lago Titicaca,Ica,2025-04-05,8,1795,Avión
V1546,Argentina,34,F,Cajamarca,Ica,2025-12-11,10,5000,
V1547,Perú,36,F,Caral,Cajamarca,2025-10-02,3,826,Bus
V1548,Colombia,48,M,Líneas de Nazca,Cajamarca,2025-07-22,5,3259,Bus
V1549,Francia,54,F,Líneas de Nazca,Cusco,2025-06-22,3,4128,Bus
V1550,EEUU,55,F,Chan Chan,Loreto,2025-07-25,1,2332,
V1551,España,61,M,Chan Chan,Cusco,2025-04-08,2,3323,Tren
V1552,EEUU,30,M,Caral,Loreto,2025-09-10,5,3499,
V1553,España,22,F,Machu Picchu,La Libertad,2025-07-07,8,1270,
V1554,Argentina,30,M,Caral,Puno,2025-07-27,5,2772,
V1555,Argentina,50,F,Lago Titicaca,Lima,2025-12-13,9,1964,Tren
V1556,Argentina,51,M,Chan Chan,Cusco,2025-06-04,10,4826,Bus
V1557,España,56,M,Líneas de Nazca,Loreto,2025-05-27,4,2057,Bus
V1558,Francia,59,F,Lago Titicaca,Lima,2025-12-18,1,1904,
V1559,Argentina,53,F,Chan Chan,Loreto,2025-12-10,4,961,Avión
V1560,Brasil,65,F,Machu Picchu,Loreto,2025-11-06,10,1608,
V1561,Perú,27,F,Líneas de Nazca,Loreto,2025-07-14,2,2617,Auto
V1562,Ecuador,32,M,Lago Titicaca,Lima,2025-11-07,9,3854,Auto
V1563,Argentina,46,M,Líneas de Nazca,Ica,2025-04-19,6,4448,Bus
V1564,Argentina,54,M,Líneas de Nazca,La Libertad,2025-12-27,8,3764,Avión
V1565,Francia,57,F,Líneas de Nazca,Cusco,2025-09-17,9,3496,Auto
V1566,Colombia,44,F,Líneas de Nazca,Loreto,2025-01-02,10,4415,Auto
V1567,Brasil,25,F,Líneas de Nazca,Loreto,2025-10-25,8,1980,Tren
V1568,Colombia,23,F,Lago Titicaca,Cusco,2025-09-19,1,3520,Auto
V1569,España,57,F,Cajamarca,Ica,2025-11-14,4,608,Bus
V1570,Ecuador,43,F,Chan Chan,Cusco,2025-03-10,1,1940,
V1571,Ecuador,42,M,Chan Chan,Loreto,2025-12-25,8,4304,
V1572,Ecuador,51,F,Amazonas,Lima,2025-06-15,2,2796,Tren
V1573,Chile,25,M,Cajamarca,La Libertad,2025-06-12,5,3098,Tren
V1574,Brasil,28,M,Caral,Lima,2025-05-04,8,503,Auto
V1575,Brasil,43,M,Chan Chan,La Libertad,2025-04-01,4,3298,Avión
V1576,Ecuador,51,F,Líneas de Nazca,Ica,2025-09-12,4,4583,Avión
V1577,Argentina,33,F,Chan Chan,Cajamarca,2025-03-02,2,1128,
V1578,Francia,55,M,Caral,Loreto,2025-12-01,9,573,Bus
V1579,Francia,37,M,Chan Chan,Puno,2025-01-03,7,2941,Avión
V1580,Colombia,70,F,Chan Chan,Loreto,2025-07-19,1,485,Bus
V1581,España,25,M,Amazonas,Lima,2025-02-02,8,3130,Tren
V1582,España,45,M,Caral,Puno,2025-08-25,8,2530,
V1583,Francia,18,F,Machu Picchu,Lima,2025-07-28,1,3641,Avión
V1584,Colombia,61,M,Amazonas,Cajamarca,2025-02-17,9,1278,Auto
V1585,Colombia,57,M,Amazonas,Ica,2025-03-21,7,2114,Auto
V1586,Colombia,27,M,Lago Titicaca,Cusco,2025-05-21,10,373,Avión
V1587,Perú,52,M,Chan Chan,Ica,2025-05-02,9,877,Avión
V1588,Argentina,39,F,Amazonas,Cajamarca,2025-12-20,6,1354,
V1589,Chile,61,M,Líneas de Nazca,Cajamarca,2025-10-17,2,838,Avión
V1590,Brasil,20,M,Cajamarca,Cusco,2025-02-13,10,2176,Bus
V1591,España,61,F,Amazonas,Puno,2025-11-04,7,4043,Tren
V1592,España,23,M,Machu Picchu,Cusco,2025-07-23,1,1738,Bus
V1593,España,58,M,Lago Titicaca,Loreto,2025-05-28,3,1675,Auto
V1594,EEUU,61,F,Caral,La Libertad,2025-11-26,1,337,
V1595,Perú,53,F,Amazonas,Cajamarca,2025-04-27,2,2217,
V1596,EEUU,67,M,Cajamarca,Ica,2025-12-18,4,4791,Avión
V1597,Francia,31,F,Lago Titicaca,La Libertad,2025-06-10,7,3321,Avión
V1598,Perú,62,F,Amazonas,La Libertad,2025-07-15,6,1332,
V1599,Ecuador,22,F,Cajamarca,La Libertad,2025-05-04,2,561,Bus
V1600,Perú,65,F,Amazonas,Lima,2025-01-10,8,1788,Tren
V1601,Perú,55,M,Cajamarca,Lima,2025-04-12,8,3547,
V1602,Argentina,57,M,Lago Titicaca,Puno,2025-03-17,1,1243,Bus
V1603,Perú,48,F,Amazonas,Lima,2025-09-16,2,1700,Tren
V1604,España,69,M,Líneas de Nazca,Ica,2025-01-12,6,1880,Avión
V1605,Chile,28,F,Chan Chan,La Libertad,2025-04-06,7,795,Tren
V1606,Chile,24,M,Machu Picchu,Loreto,2025-06-11,2,3099,Auto
V1607,Brasil,34,M,Líneas de Nazca,Cajamarca,2025-09-03,5,3262,Avión
V1608,EEUU,58,F,,Lima,2025-02-24,3,2041,Avión
V1609,EEUU,46,F,Chan Chan,Puno,2025-05-17,2,802,Tren
V1610,Colombia,43,F,Lago Titicaca,Ica,2025-03-06,3,1271,
V1611,Brasil,67,F,Líneas de Nazca,Puno,2025-02-18,1,589,Auto
V1612,Chile,18,M,Líneas de Nazca,Cusco,2025-09-16,8,1555,Avión
V1613,Argentina,25,F,Líneas de Nazca,Cusco,2025-09-18,4,2897,Bus
V1614,Chile,18,F,Amazonas,Loreto,2025-11-24,10,4807,
V1615,Chile,53,F,Líneas de Nazca,Puno,2025-07-13,6,4797,Bus
V1616,Francia,41,F,Chan Chan,Puno,2025-05-03,3,2069,Bus
V1617,EEUU,56,F,Cajamarca,Puno,2025-07-18,9,1687,Bus
V1618,España,21,M,Caral,Puno,2025-11-07,9,4149,Avión
V1619,Ecuador,51,F,Caral,Ica,2025-07-16,8,3128,
V1620,Brasil,22,M,Líneas de Nazca,Puno,2025-12-17,7,2856,Tren
V1621,Perú,46,M,Líneas de Nazca,Loreto,2025-03-13,10,3823,Avión
V1622,España,23,M,Caral,Cusco,2025-10-21,6,554,Tren
V1623,Brasil,61,M,Chan Chan,Cusco,2025-03-20,5,2941,Auto
V1624,EEUU,69,M,Chan Chan,La Libertad,2025-04-15,7,4994,Tren
V1625,EEUU,60,F,Amazonas,Loreto,2025-07-27,10,4342,
V1626,Ecuador,32,F,Líneas de Nazca,La Libertad,2025-12-07,7,4522,Avión
V1627,Brasil,43,M,Machu Picchu,Lima,2025-07-13,8,1115,Bus
V1628,España,28,F,Chan Chan,Puno,2025-04-10,10,1139,Bus
V1629,Brasil,39,M,Lago Titicaca,Loreto,2025-01-07,9,2842,Avión
V1630,Ecuador,68,F,Cajamarca,Cajamarca,2025-07-11,4,4561,
V1631,Argentina,46,M,,Cusco,2025-09-01,5,3187,Bus
V1632,EEUU,22,F,Líneas de Nazca,Cusco,2025-05-10,4,3017,Tren
V1633,Ecuador,45,F,Cajamarca,La Libertad,2025-08-26,9,3263,
V1634,EEUU,32,M,Chan Chan,Cusco,2025-11-23,7,3998,Tren
V1635,Colombia,39,F,Caral,Cajamarca,2025-11-24,8,3958,Tren
V1636,Francia,54,M,Chan Chan,Ica,2025-12-20,4,573,Tren
V1637,Perú,46,F,Caral,Puno,2025-06-19,3,302,Auto
V1638,España,62,F,Chan Chan,Cajamarca,2025-05-04,5,3288,Tren
V1639,Chile,45,F,Amazonas,Cusco,2025-12-10,4,1482,Avión
V1640,Colombia,40,M,Líneas de Nazca,Lima,2025-12-11,10,4154,
V1641,EEUU,62,M,Machu Picchu,Ica,2025-08-20,6,2136,Avión
V1642,Brasil,53,M,Lago Titicaca,La Libertad,2025-05-12,9,3556,Auto
V1643,España,29,M,Líneas de Nazca,Puno,2025-05-07,3,3321,Auto
V1644,España,68,M,Cajamarca,Cusco,2025-02-03,8,4740,Bus
V1645,Brasil,35,M,Caral,Ica,2025-07-20,1,2969,Bus
V1646,España,44,F,Líneas de Nazca,La Libertad,2025-10-08,5,3223,
V1647,España,26,F,Lago Titicaca,Cusco,2025-11-22,4,2617,Bus
V1648,Argentina,34,F,Cajamarca,Lima,2025-07-09,8,3907,Bus
V1649,Francia,52,F,Chan Chan,Lima,2025-02-17,6,3588,
V1650,Argentina,45,M,Chan Chan,La Libertad,2025-03-02,5,3916,
V1651,Colombia,21,F,Amazonas,Ica,2025-12-17,1,1010,Auto
V1652,España,50,M,Caral,Loreto,2025-12-05,10,4209,Avión
V1653,Francia,42,F,Amazonas,Lima,2025-02-18,9,4674,Auto
V1654,Ecuador,32,M,Chan Chan,Lima,2025-03-26,10,748,Tren
V1655,Chile,65,M,Machu Picchu,Lima,2025-02-25,1,4590,Tren
V1656,Ecuador,59,F,Chan Chan,Loreto,2025-05-13,1,1210,
V1657,EEUU,27,M,Líneas de Nazca,La Libertad,2025-02-25,8,3735,Tren
V1658,Argentina,70,M,Lago Titicaca,Puno,2025-09-25,2,737,Avión
V1659,España,64,F,Chan Chan,Puno,2025-09-16,5,3193,Avión
V1660,Francia,63,M,Amazonas,Cajamarca,2025-10-25,7,4460,Bus
V1661,Perú,43,M,Cajamarca,La Libertad,2025-12-14,7,3321,Tren
V1662,Chile,27,M,Chan Chan,La Libertad,2025-08-16,2,4207,Bus
V1663,Perú,28,F,Cajamarca,Loreto,2025-11-11,7,1154,Avión
V1664,Brasil,64,M,Cajamarca,Lima,2025-10-22,4,596,Tren
V1665,Brasil,45,F,Amazonas,Cajamarca,2025-12-02,1,2176,Tren
V1666,España,59,F,Lago Titicaca,Loreto,2025-10-11,3,4469,Avión
V1667,Francia,18,M,Líneas de Nazca,Cusco,2025-02-08,4,3446,
V1668,EEUU,47,F,Caral,Cajamarca,2025-07-04,7,1947,
V1669,Colombia,58,M,Machu Picchu,Cusco,2025-01-11,5,4426,Avión
V1670,Colombia,46,F,Amazonas,Ica,2025-10-23,5,3122,Tren
V1671,Ecuador,57,M,Lago Titicaca,Ica,2025-07-19,2,310,Tren
V1672,Ecuador,68,F,Amazonas,Cusco,2025-04-20,3,482,Avión
V1673,Francia,44,M,Cajamarca,Cusco,2025-01-28,10,1054,Auto
V1674,Francia,22,F,Amazonas,Cajamarca,2025-09-06,5,908,Bus
V1675,Ecuador,21,M,Chan Chan,Cusco,2025-12-28,5,2041,Tren
V1676,EEUU,42,F,Líneas de Nazca,Ica,2025-01-01,5,1080,Avión
V1677,Brasil,38,M,Caral,Cusco,2025-12-11,6,3248,Avión
V1678,Perú,55,F,Machu Picchu,Loreto,2025-03-09,4,2311,Avión
V1679,Ecuador,53,M,Cajamarca,Cusco,2025-01-21,7,2504,
V1680,Francia,61,F,Lago Titicaca,Ica,2025-02-02,4,1597,Tren
V1681,España,60,F,Machu Picchu,Lima,2025-03-04,7,3738,Avión
V1682,Perú,25,M,Chan Chan,Ica,2025-06-21,2,4440,Tren
V1683,Francia,68,M,Líneas de Nazca,La Libertad,2025-08-07,10,4097,
V1684,Francia,59,M,Chan Chan,La Libertad,2025-09-22,2,1851,Avión
V1685,EEUU,26,F,Líneas de Nazca,Puno,2025-01-17,6,374,Tren
V1686,España,46,F,Chan Chan,Cajamarca,2025-05-15,5,312,Avión
V1687,Chile,51,F,Lago Titicaca,La Libertad,2025-09-27,10,4706,Tren
V1688,Chile,32,F,Líneas de Nazca,Cusco,2025-07-03,6,3170,
V1689,Colombia,61,M,Lago Titicaca,La Libertad,2025-03-11,6,2429,Tren
V1690,España,47,F,Lago Titicaca,Lima,2025-03-09,10,1586,Bus
V1691,Ecuador,64,M,Cajamarca,La Libertad,2025-04-25,8,3536,Auto
V1692,Perú,39,F,Lago Titicaca,Cusco,2025-06-22,5,1104,Bus
V1693,Brasil,57,M,Lago Titicaca,Cajamarca,2025-02-11,8,407,Tren
V1694,Perú,40,M,Cajamarca,Lima,2025-03-12,3,2587,
V1695,Colombia,41,F,Chan Chan,Cusco,2025-02-19,5,4791,
V1696,Colombia,35,F,Cajamarca,La Libertad,2025-07-14,2,1526,Auto
V1697,Chile,50,F,Amazonas,Puno,2025-03-12,7,4577,Auto
V1698,Brasil,50,M,Caral,Lima,2025-09-18,9,3992,Bus
V1699,Chile,22,F,Caral,Puno,2025-06-09,6,2804,Auto
V1700,Colombia,68,F,Lago Titicaca,Puno,2025-10-17,2,4189,Tren
V1701,Perú,25,M,Líneas de Nazca,La Libertad,2025-11-27,6,3169,Avión
V1702,Ecuador,67,M,Caral,Cusco,2025-07-17,1,4469,
V1703,EEUU,52,F,Cajamarca,Cajamarca,2025-04-11,1,2595,Bus
V1704,Perú,61,F,Lago Titicaca,Loreto,2025-02-17,3,3938,Avión
V1705,Chile,27,F,Amazonas,Ica,2025-12-13,4,4413,
V1706,Argentina,22,F,Chan Chan,Cusco,2025-06-27,4,2484,Bus
V1707,Brasil,42,F,Caral,Lima,2025-01-13,2,3920,Bus
V1708,España,42,F,Amazonas,Puno,2025-05-23,6,1499,Tren
V1709,Ecuador,46,M,Caral,Loreto,2025-09-26,3,3936,Tren
V1710,España,25,F,,Cusco,2025-02-06,6,1579,Auto
V1711,Colombia,69,M,Chan Chan,La Libertad,2025-02-11,7,757,Avión
V1712,Brasil,45,M,Amazonas,Cajamarca,2025-04-15,9,3579,
V1713,EEUU,62,F,Machu Picchu,Ica,2025-11-22,2,727,
V1714,Ecuador,32,F,Lago Titicaca,Cusco,2025-11-27,5,4869,
V1715,Argentina,40,F,Cajamarca,La Libertad,2025-08-09,2,4755,Avión
V1716,EEUU,69,M,Machu Picchu,Loreto,2025-12-07,9,1671,Tren
V1717,Colombia,27,F,Amazonas,Puno,2025-06-26,7,4032,Auto
V1718,Francia,67,M,Líneas de Nazca,Lima,2025-07-08,8,1141,Bus
V1719,Brasil,56,F,Caral,La Libertad,2025-06-03,3,3894,Tren
V1720,Brasil,38,F,Amazonas,Cusco,2025-12-12,3,3016,Bus
V1721,España,41,F,Amazonas,Lima,2025-09-07,7,3159,Avión
V1722,Chile,36,F,Caral,La Libertad,2025-06-03,4,3893,
V1723,Ecuador,20,M,Caral,Cajamarca,2025-03-08,8,1763,Auto
V1724,Perú,37,F,Machu Picchu,La Libertad,2025-09-26,3,2068,Bus
V1725,EEUU,34,F,Cajamarca,La Libertad,2025-07-28,4,3761,Bus
V1726,Brasil,38,M,Caral,Ica,2025-05-26,9,807,Auto
V1727,Francia,63,F,,La Libertad,2025-06-18,2,4280,Bus
V1728,Chile,65,M,Amazonas,Lima,2025-04-02,6,4204,Avión
V1729,Francia,59,F,Caral,Puno,2025-11-22,2,3796,Tren
V1730,Argentina,34,F,Chan Chan,Lima,2025-10-15,5,2659,Tren
V1731,Chile,55,M,Líneas de Nazca,Cusco,2025-06-01,5,4955,Auto
V1732,Chile,51,F,Machu Picchu,Loreto,2025-09-06,9,1757,Avión
V1733,EEUU,23,M,Chan Chan,Cusco,2025-09-23,4,2580,Bus
V1734,Colombia,65,M,Amazonas,Loreto,2025-11-17,6,2875,Auto
V1735,Francia,36,M,Machu Picchu,Cusco,2025-12-05,4,2874,Tren
V1736,Francia,36,M,Líneas de Nazca,Ica,2025-11-11,10,3112,Tren
V1737,Argentina,69,M,Caral,Ica,2025-01-11,2,1452,Avión
V1738,Colombia,46,M,Caral,Loreto,2025-07-19,4,2880,Tren
V1739,Colombia,67,M,Amazonas,La Libertad,2025-03-09,5,2055,
V1740,Francia,22,F,Caral,Puno,2025-04-19,4,1621,Bus
V1741,Francia,63,F,Chan Chan,Cajamarca,2025-07-17,9,3659,Bus
V1742,Perú,40,F,Cajamarca,Puno,2025-07-12,5,1628,Bus
V1743,Colombia,19,F,Machu Picchu,Cusco,2025-11-14,5,1508,Auto
V1744,Chile,60,M,Machu Picchu,Loreto,2025-06-21,4,3353,Avión
V1745,Argentina,37,F,Chan Chan,Ica,2025-07-05,10,607,Tren
V1746,Ecuador,68,F,Caral,Cajamarca,2025-11-16,6,4977,Tren
V1747,Francia,37,M,Caral,Puno,2025-02-18,10,4174,Tren
V1748,Argentina,36,M,Lago Titicaca,Loreto,2025-08-02,6,2141,Tren
V1749,Brasil,70,M,Cajamarca,Loreto,2025-09-02,9,4986,Avión
V1750,Brasil,33,F,Lago Titicaca,Loreto,2025-04-08,8,2263,Bus
